date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:20	5813/5813	---M--	200	added ('OK')	image/png	etag:%2290fecf95c31b874f2fd820f6cabe496a%22	https://static.tildacdn.com/tild3064-6562-4337-a532-643833356138/pt_press.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3064-6562-4337-a532-643833356138/pt_press.png	(from https://beholder-game.com/pt/presskit)
15:11:21	4769/4769	---M--	200	added ('OK')	image/png	etag:%22ab2801958142efc8679600bc81427165%22	https://static.tildacdn.com/tild3161-3235-4863-b431-626438363732/tw_press.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3161-3235-4863-b431-626438363732/tw_press.png	(from https://beholder-game.com/tw/presskit)
15:11:21	75917/75917	---MCZ	200	added ('OK')	text/css	date:Thu,%2003%20Oct%202019%2006:16:35%20GMT	http://ws.tildacdn.com/project451407/tilda-blocks-2.12.css?t=1522157286	C:/My%20Web%20Sites/beholder/ws.tildacdn.com/project451407/tilda-blocks-2.12f349.css	(from https://beholder-game.com/tw/presskit)
15:11:22	3378/3378	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2010:20:50%20GMT	http://tilda.ws/project451407/custom.css?t=1522157286	C:/My%20Web%20Sites/beholder/tilda.ws/project451407/customf349.css	(from https://beholder-game.com/tw/presskit)
15:11:22	58966/58966	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2009%20Oct%202021%2014:17:52%20GMT	http://ws.tildacdn.com/project451407/tilda-blocks-2.7.js?t=1522157286	C:/My%20Web%20Sites/beholder/ws.tildacdn.com/project451407/tilda-blocks-2.7f349.js	(from https://beholder-game.com/tw/presskit)
15:11:22	375229/375229	---M--	200	added ('OK')	image/png	etag:%22226d69d8d5a67d0be6986152a6421d34%22	https://static.tildacdn.com/tild6361-3138-4133-a563-393263616532/logo_tw.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6361-3138-4133-a563-393263616532/logo_tw.png	(from https://beholder-game.com/tw/presskit)
15:11:22	5131/5131	---M--	200	added ('OK')	image/png	etag:%226a69bfc619d5f25fe925b9115038ced0%22	https://static.tildacdn.com/tild3034-3431-4166-b732-336561633333/pt_normal.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3034-3431-4166-b732-336561633333/pt_normal.png	(from https://beholder-game.com/tw/presskit)
15:11:23	4769/4769	---M--	200	added ('OK')	image/png	etag:%22ab2801958142efc8679600bc81427165%22	https://static.tildacdn.com/tild3933-6364-4335-a530-383866333836/tw_press.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3933-6364-4335-a530-383866333836/tw_press.png	(from https://beholder-game.com/tw/presskit)
15:11:23	5232/5232	---M--	200	added ('OK')	image/png	etag:%22d365460b11469c4fa6954b11e523af85%22	https://static.tildacdn.com/tild3663-3537-4639-b261-363736383238/pl_press.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3663-3537-4639-b261-363736383238/pl_press.png	(from https://beholder-game.com/pl/presskit)
15:11:24	75917/75917	---MCZ	200	added ('OK')	text/css	date:Thu,%2003%20Oct%202019%2006:16:35%20GMT	http://ws.tildacdn.com/project451407/tilda-blocks-2.12.css?t=1522157439	C:/My%20Web%20Sites/beholder/ws.tildacdn.com/project451407/tilda-blocks-2.126c19.css	(from https://beholder-game.com/pl/presskit)
15:11:24	3378/3378	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2010:20:50%20GMT	http://tilda.ws/project451407/custom.css?t=1522157439	C:/My%20Web%20Sites/beholder/tilda.ws/project451407/custom6c19.css	(from https://beholder-game.com/pl/presskit)
15:11:24	58966/58966	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2009%20Oct%202021%2014:17:52%20GMT	http://ws.tildacdn.com/project451407/tilda-blocks-2.7.js?t=1522157439	C:/My%20Web%20Sites/beholder/ws.tildacdn.com/project451407/tilda-blocks-2.76c19.js	(from https://beholder-game.com/pl/presskit)
15:11:25	375096/375096	---M--	200	added ('OK')	image/png	etag:%22a3f7918d54d5b2b7eabf7f3333d86827%22	https://static.tildacdn.com/tild6565-3339-4636-b461-313966666630/logo_pl.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6565-3339-4636-b461-313966666630/logo_pl.png	(from https://beholder-game.com/pl/presskit)
15:11:25	4369/4369	---M--	200	added ('OK')	image/png	etag:%22c7f4a774dc9dd8e05a9eb6e80699ecce%22	https://static.tildacdn.com/tild3965-3638-4831-a633-306161656538/tw_normal.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3965-3638-4831-a633-306161656538/tw_normal.png	(from https://beholder-game.com/pl/presskit)
15:11:25	5232/5232	---M--	200	added ('OK')	image/png	etag:%22d365460b11469c4fa6954b11e523af85%22	https://static.tildacdn.com/tild3464-3264-4336-a163-386338393333/pl_press.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3464-3264-4336-a163-386338393333/pl_press.png	(from https://beholder-game.com/pl/presskit)
